online_review_id,online_order_detail_id,user_id,online_class_id,online_review_content,online_review_date,online_review_rate
968,968,5354,106,"어제도착..^^
생각보다 양도 많고 맛도 있어요..
꼼꼼하게 포장도되서 오고..
맛있게 잘먹을께용
",2021-02-20,50
969,969,5355,106,,2021-02-20,50
970,970,5356,106,밥 반찬으로 적당히 잘먹었습니다. 한가지 아쉬운점은 쥐포와 멸지볶음이 너무 달았습니다. 특히 쥐포볶음.. 단맛을 조금 낮추면 훨 좋을거 같네요~,2021-02-19,40
971,971,5357,106,"배송은 좀 늦더라구요
주문이 많으셨다하니
음식은 개개인 입에 백프로 맞출순 없다 생각해요
포장도 꼼꼼히 오고 맛도 대체적으로 괜찮습니다~
후기처럼 쥐포가 단짠으로 맛있네요",2021-02-19,50
972,972,5358,106,"어제 반찬 받았어요! 
허겁지겁 꺼내 먹느라 사진은 없네요^^;; 
무짱아찌, 메추리알장조림, 연근조림, 쥐포볶음(?), 어묵볶음 시켰고 다 맛있는데 제 입맛엔 짭쪼름한 무짱아찌 제격이네요 ㅎ 
다 먹으면 다른 것도 도전해볼께요",2021-02-19,50
973,973,5359,106,벌써 세번째 구매입니다! 이번엔 회사에서도 시켜먹어용 설때문에 배송이 좀 늦긴했지만ㅜㅜ 잘먹을게요~~!,2021-02-18,50
974,974,5360,106,최고에요 최고👊🏻,2021-02-18,50
975,975,5361,106,"밑반찬하려고 주문했는데 연근조림 빼고는 다 맛있어요~
연근조림이 꾸덕꾸덕 맛이 이상해서 못먹고 버렸어요.
뭐라고 표현하기 애매한 맛인데 좀 속상했어요~",2021-02-17,40
976,976,5362,106,"첫 구매 후 입에 잘 맞아서 또 주문했어요.
이 집은 진정 쥐포맛집입니다. 
어떻게 양념을 이리 맛깔나게 하시는지! 두 버전 모두 맛있어요. 
용기 가득 꽉꽉 눌러서 담아주신 거 보이시죠?
무장아찌도 진짜 밥도둑이고요. 어릴적 할머니 손맛 생각나요. ㅠ.ㅠ
무말랭이 처음 시켰는데 식감도 좋고 맛나요.
얼른 먹고 또 주문할게요!",2021-02-17,50
977,977,5363,107,맛있어용~~~ 또구매할께요^-^♡,2021-02-19,50
978,978,5364,107,,2021-02-19,50
979,979,5365,107,"어른 아이 모두 맛나다고 난리예요 
재구매 할께요
맛못본님들 꼭 구매해서 드셔보세요",2021-02-19,50
980,980,5366,107,"매운맛 시켜서
오늘 받자마자 다 먹었어요
화학조미료가 아닌 정말 매운 고추장베이스의
떡볶이양념이라 좋았어요.
물 약간 첨가하고 약간의 설탕 넣으니 딱 맛있습니다.  
사진찍을새 없이 후다닥 먹어버렸네요.",2021-02-19,50
981,981,5367,107,몇번째 시켜먹고있어요~ㅎ 맛있습니다^^,2021-02-19,50
982,982,5368,107,"이것저것 추가해서 먹음 더 맛나요
오뎅덕후라 왕창넣었어요
떡도 가늘고 쫄깃해서 후루룩 먹어지네요 ㅋㅋ",2021-02-19,50
983,983,5369,107,밀떡이여서 완전 쫀득쫀득~ 오래 끓여도 퍼지지 않고 맛있어요 근데 순한맛을 좋아하는 사람에겐 맵게 느껴질 수 있어요 물 마셔가며 그래도 맛있게 잘 먹었습니다~~,2021-02-19,50
984,984,5370,107,친구가 먹었던 떡볶이중 쵝오래요.,2021-02-18,45
985,985,5371,107,"항상여기서 시켜먹는 떡볶이ㅜㅜ
너무마싯어요ㅎㅎ",2021-02-18,50
986,986,5372,107,"너무 맛있어요👍👍길쭉한 떡도 너무 맛있고 구성에 어묵도 포함이라 더 좋았네요🧡  마무리로 볶음밥까지 너무 행복했어요🤣

중간맛으로 골랐는데 맵기단계에 적혀있는 것처럼 신라면보다 살짝 매운 정도였어요.",2021-02-18,50
987,987,5373,108,마약냉면 인정! 정말 육수부터 다 맛있네요 한가지 아쉬운건 면을 헹굴때 하얀물이 너무 나와서 계속 헹구게 되더라구요ㅠㅠ,2021-02-20,50
988,988,5374,108,"진짜 맛있습니다
웃긴대학 화이팅",2021-02-19,50
989,989,5375,108,"받자마자 너무너무너무 맛있게 잘 먹었어요 :)
좀더 추워지면 자주 시켜먹을 것 같아요",2021-02-19,50
990,990,5376,108,딱 살얼음상태로 배송와서 바로 먹었어요! 맛있네요 ㅋㅋㅋ 근데 샤브랑 같이시켰더니 소스가 뭔지 헷갈려서ㅜㅜ 그게 좀 힘들었어요 ㅋㅋ 맛있어요!,2021-02-19,50
991,991,5377,108,"인터넷으로는 먹는걸 안사먹는데
코로나때문에 식당가기도 무섭고 냉면은 땡겨서 이리저리 찾다가
후기보고 반신반의하며 주문해봤어요
주문폭주로 인해 설이후에 받은 냉면은.. 완전 기대 이상입니다
정말로 기다림이 아깝지않았네요
ㄹㅇ 동네맛집보다도 맛있었음
이 가격에 이런 존맛이라니.. 감동ㅜㅜ♥♥♥
또 주문할게용",2021-02-19,50
992,992,5378,108,맛있어요 다데기는 반만넣는게 딱 적당했어요 남은거 아까워서 다넣었는데 좀 텁텁했어요 육수는 다른데랑 다르네요,2021-02-19,50
993,993,5379,108,배송은 진짜 오래걸렸어요 다대기전부넣어먹으니 매콤하고 시원해서 해장냉면으로 딱이네요,2021-02-19,40
994,994,5380,108,오자마자 시식했네요.냉면이 넘 맛있어요.육수도 짱입니다.,2021-02-18,50
995,995,5381,108,냉면 면빨이 최고 입니다 너무 맛있어요 서설마 사장님 냉면에 진짜 마약을 ,2021-02-17,50
996,996,5382,108,"작가님 넘 맛있습니다
꽁꽁 잘 얼어서 왔어요 ㅋ
근데
갑자기 추워져가지구요 ㅋ
이거 먹고 몸도 얼었어용 
신랑도 저도 냉면 참 조아하거든요
진짜 맛있게 저녁 뚝딱했어요
양이 진짜 많아용 쵝오",2021-02-17,50
997,997,5383,109,고기도 하나도 냄새 안나고 양도 푸짐하고 맛있었어여. 근데 너무 라면 스프 맛이 좀...,2021-02-20,40
998,998,5384,109,두번째 구매입니다 가격대비 맛있고 시래기가 많아 좋아요,2021-02-19,50
999,999,5385,109,양도 많고 맛도 좋네요 맛있게먹었습니다 :),2021-02-19,50
1000,1000,5386,109,,2021-02-19,50
1001,1001,5387,109,"고기 냄새가 살나긴했지만 전체 적으로 괜찮아요
중학생아들이 두끼정도 먹을수있게 양도 많아요",2021-02-19,40
1002,1002,5388,109,"너무 너무 너무 맛있어서~~ 
별 10개 주고 싶은 마음입니다.
재주문 하며 후기 작성합니다.

우거지 엄청 좋아라 하는데~~ 
완전 짱 더블 짱 입니다.",2021-02-19,50
1003,1003,5389,109,"후기보고 구매했는데 틀리지 않네요~
우거지 너무 부드럽고 국물도 자극적이지 않아 온가족이 먹기에 딱이네요. 양도 많아서 굿~
다먹으면 또 주문할거 같아요 ㅎㅎ",2021-02-18,50
1004,1004,5390,109,"생각날 때마다 주문해서 든든하게 먹고 있어요
간편하게, 맛있게 먹게 해줘서 감사합니다",2021-02-18,50
1005,1005,5391,109,"일단 한개만 주문해서 먹어봤는데 맛있어서 바로 또 주문했어요 ㅋㅋㅋㅋㅋㅋㅋㅋ 시래기도 많도 배송도 빠르고 굳굿입니당 
주문한거 다먹음 또 시킬예정이에오",2021-02-18,50
1006,1006,5392,109,"시래기가 많아서 좋았어요.
 망설이다 구매했는데 맛나게 먹었어요.",2021-02-17,50
1007,1007,5393,110,요거트구매하려고했는데~ 잘못구매했어요~ 환불처리될까요?,2021-02-19,10
1008,1008,5394,110,맛있습니다 후기들보고 구매했어요 진짜 꾸덕꾸덕하고 목막히고 너무좋아용!! 원래 꾸덕한제형먹는거 좋아합니다 그릭요거트 시판되는거만 먹어봤는데 이게진짜구나 싶어용 약간 신맛때문에 한번에 많이는못먹을거같아용 꿀구매하려구요ㅋㅋㅋ 맛있는 그릭요거트 감사합니다,2021-02-19,50
1009,1009,5395,110,대박이에요 나혼자산다소희편보고 찾아해매가 이재품이라고해서 샀는대 대박 저희아가는 저렇게 냉동블루베리넣어 매일 간식으로 먹어요 너무좋아서 카톡채널추가까지 곧 또 주문할꺼에요 ^^,2021-02-18,50
1010,1010,5396,110,"일단 맛은 합격이네요^^
신맛도 많이 없고 완젼 꾸덕하고
지금 제가 그릭요거트 여기저기 먹어보고
있는데 제 기준 top3 안 입니다.
그리고 많이 꾸덕 할수록 칼로리가 높아지는것
같은데 룰루 요거트는 완죤 꾸덕함에도 
칼로리도 많이 높지 않네요~!
그런데 한가지 불편했던 점이
팩킹시 꽉꽉 눌러담아 있지 않고
성글게 담겨져 있어 제가 펏을때
부서지는 것들이 많아서 좀 불편했어요.
그냥 제가 숟가락으로 꽉꽉 누르면 될까요?!
암튼 맛, 꾸덕함 짱입니다.",2021-02-18,45
1011,1011,5397,110,"제가 생각한 맛이 아니에요ㅠㅠ
너무 맛있어요
꾸덕한 식감에, 농익은 치즈맛인데
이건 호불호 없이 무조건 좋아할 맛이더라구요
제가 맛없는건 절대 안먹는 어린이 입맛이라
좀 걱정이었는데 보내주신 사은품(?)까지 걱정 없이 먹겠어요 ㅋㅋㅋㅋ
아무래도 아무것도 첨가되지 않은 무방부제 식품이라 유통기한이 짧지만 맛이있어서 바로 다 먹을 거 같아요",2021-02-17,50
1012,1012,5398,110,최고의 그릭요거트 꾸덕꾸덕 금방먹고또 사먹어야지...,2021-02-17,50
1013,1013,5399,110,"맛있어요~
꾸덕한요거트 처음먹어봤는데
너무맛있네요 특히 과일이랑먹으니
더맛있어용",2021-02-17,50
1014,1014,5400,110,"작가님때문에 아이더스 가입했어요! 그릭요거트 찾아헤매다가요.:)
원하던 꾸덕꾸덕한 질감에 신선하고 맛있는 그릭요거트 너무 좋으네요.
진짜 너모 맛있어요! 집에서 만들어먹었었는데 시간도 오래걸리고 일도 많고 짜는과정에서 양이 반에반이되더라고요. 이가격이면 계속 사 먹겠어요.ㅋㅋ
초2되는 아들도 맛있다며 계속 달라고하네요. 감사히 잘 먹겠습니다. :)",2021-02-17,50
1015,1015,5401,110,정말 꾸덕하고 건강한 맛이에요! 단맛이 전혀 없고 치즈향(?)이  살짝 나는 정도 ㅎㅎ ,2021-02-17,40
1016,1016,5402,110,꾸덕 꾸덕한 요거트에 입덕했어요^^ 3월1일까지 보관기간이라고 써 있네요. 그 전에 다 먹겠지만..ㅋ,2021-02-17,50
1017,1017,5403,111,완전 제 취향 저격 ㅋㅋㅋㅋㅋ 남친이 초코랑 마쉬멜로 좋아해서 산건데 주기 전에 제가 한 번 맛봤거둔요... 완전 맛있네여 주기적으로 살듯,2021-02-20,50
1018,1018,5404,111,차갑게 먹으니 쫀득해요 손바닥보다 조금 작은 크기지만 천원 값 넘치게 합니다 ♡,2021-02-19,50
1019,1019,5405,111,예상되는 맛인데 너무너무너무 맛있어요.. 마시멜로뿐만 아니라 쿠키도 쫀득한 식감이라 씹는맛이 최고입니다♡♡♡,2021-02-19,50
1020,1020,5406,111,말랑 쫀득...냉장고에 넣었다 먹으니까 시원하구 딱 원하는 식감이예요!!,2021-02-19,50
1021,1021,5407,111,남자친구 부대에 같이먹으라고 선물로 보내줬는데 너무 맛있다고 박스까자마자 다먹었다네요 너무 보람차고 좋았어요 감사합니다ㅠㅠ,2021-02-19,50
1022,1022,5408,111,딸램들이 좋아합니다^^,2021-02-18,50
1023,1023,5409,111,"뭐지 뭐지 하며 먹게 되네요

엄마 나눠 드리고 하루 한두개씩 먹었어요ㅜ

맛있습니다!",2021-02-18,50
1024,1024,5410,111,말랑말랑하니 맛나요,2021-02-18,50
1025,1025,5411,111,후기보고 마침 가격도 할인하길래 열개 구매했어요! 처음 딱 먹었을때는 생각했던 맛은 아니었는데 두개째부터는 뭔가 중독성있어서 자꾸자꾸 먹게되네요♥♥너무맛있어요 많이파세요 다 먹으면 또 구매할게용😍😍,2021-02-17,50
1026,1026,5412,111,"발렌타인데이 선물용으로 재구매했어요~ 
포장만 따로 해서 선물했는데 다들 엄청 좋아하셨네용 :-)
맛있고 예쁜 쿠키 감사합니다!",2021-02-17,50
1027,1027,5413,112,몇번째인지 잘은 모르겠지만  딸아이가  칠구 떡뽁이만 먹네요  떡뽁이 가게 보다 맛있다네요 자주 해먹다보니 노하우도 생겨  국물 떡볶이도 금방 뚝딱  여러가지 좋아하는 만두도 넣고 계란도 넣고 라면도 넣고 정말 푸짐하게 먹습니다  앞으로도 주~욱 칠구떡뽁이입니다^^  사장님 대박 나세요  새해 복마니 받으세요^*^,2021-02-18,50
1028,1028,5414,112,소스랑 떡볶이 같이 구입했는데~정말 신랑 아이들 다 너무 좋아했어요~~닭볶음탕도 굿~~^^,2021-02-18,50
1029,1029,5415,112,"2번째구매
여러가지에 잘활용하고있어요
쓰기편해좋아요",2021-02-17,50
1030,1030,5416,112,잘사용하고 있습니다.,2021-02-11,50
1031,1031,5417,112,배송 빨라요. 소스 떨어지지 않게 구입하고 있어요. 맛있어요.,2021-02-09,50
1032,1032,5418,112,,2021-02-08,50
1033,1033,5419,112,굿굿 정말 맛있어요 양념쵝오♥,2021-02-08,50
1034,1034,5420,112,"떡볶이세트사면떡냉동실에넣어놓고못먹은적이많아서
소스만구매했어요
원하는만큼조절해서넣을수있어좋아요🙂🙂🙂🙂🙂🙂",2021-02-07,50
1035,1035,5421,112,맛있습니다 여러요리에 활용굿,2021-02-06,50
1036,1036,5422,112,이제서야후기를올리네요..매콤하면서맛있어요..^^,2021-02-06,50
1037,1037,5423,113,"맛평범
가격 너무비쌈",2021-02-19,5
1038,1038,5424,113,"잘받았습니다
감사합니다",2021-02-18,50
1039,1039,5425,113,"부추만두만 구입했어요. 너무맛있어서 순삭!
재구매 계속할꺼예요!",2021-02-18,50
1040,1040,5426,113,제 기준으로는 부추만두가 제일 맛있어요!,2021-02-17,50
1041,1041,5427,113,특이하게 길쭉한모양인데 말그대로 부추만두라 부추가 잔뜩들어가서 향이 정말좋아요❤다이어트하시는분들중 만두는먹고싶은데 고기때문에 걱정하시는분들은 이거 추천이요! 맛은 물론 보장이구 고기보단 야채향이 더 나고 부추가 더많아서 다이어트하시는분들의 양심의 가책을 조금은 덜수있을거같아요:) 사실 제가그랬어여..ㅋㅋ,2021-02-16,50
1042,1042,5428,113,담백한게..구워 먹었더니 순삭~,2021-02-12,50
1043,1043,5429,113,,2021-02-10,50
1044,1044,5430,113,맛있네요..또 구매할께요..,2021-02-09,50
1045,1045,5431,113,,2021-02-05,50
1046,1046,5432,113,"새우와 왕만두,부추만두, 교자만두등  여러개를 주문했었는데 후기는 각각해야하니 대표로 요기만  후기 남깁니다.  어른들께서도 좋아하시고 전 개인적으로 부추만두가  담백하니 맛있었어요 . 금방 먹게되어 또 주문하려합니다.  감사합니다 
 ",2021-02-04,50
1047,1047,5433,114,고소하고 담백한데 연근향이 튀지않아요~ 요거트에 찍먹하니 더 맛나네요^^,2021-02-20,50
1048,1048,5434,114,맛나요 건강한 맛이네요#^^ 지인들 선물했어요,2021-02-19,40
1049,1049,5435,114,"이것만큼 맛있는 연근칩을 못찾겠너요
가격이 비싸서 다른것도 먹어보려고 했는데
달지도 않고 고소하고 너무 밋있어서 결국 또 시켰네요
잘먹갰습니다
세일 많이 해주세요 ㅠㅠ 자주 사먹을 수 있게요 ㅠㅠ
너무 맛있어요~",2021-02-19,50
1050,1050,5436,114,건강하게?맛있는맛이요 비싸요 ㅎ,2021-02-18,45
1051,1051,5437,114,"후기가 늦었네요;;
배송이 진짜 빠르게 와서 다른 설 선물과 같이
드릴 수 있었어요!!!
한봉지는 제가 먹었는데 너무 맛있었어요~~
다른 분들도 다 맛있다고 해주셨어요ㅎㅎ
너무 감사했습니다^^
",2021-02-16,50
1052,1052,5438,114,너무 맛있어서 엄마같은 이모님께 선물도 하고 우리 가족도 재구매해서 먹었습니다. 건강한 맛이면서도 중독성이 있어서 금방 없어졌습니다.,2021-02-16,50
1053,1053,5439,114,담백하고 맛있습니다~,2021-02-15,50
1054,1054,5440,114,받아서 먹자마자 너무 맛있어서 깜짝 놀라며 한봉지만 시킨 과거의 나를 원망하면서 바로 세봉지 다시 시킴. 아마도 세봉지 시키고 먹으면서 재주문하겠죠.,2021-02-09,50
1055,1055,5441,114,"2봉다리 사서
그 자리서 다먹고..
3봉다리 사서 또 다먹엇어요..
조만간 또 다시 살껍니당ㅜㅜ",2021-02-09,50
1056,1056,5442,114,여러번 주문해서 먹었는데 튀긴 과자도 아니고 연근이라 과자대용으로 너무 좋아요ㅎㅎㅎ50g이라 여러번 나눠먹을 수 있어요 다먹으면 또 주문할 것 같아요,2021-02-09,50
1057,1057,5443,115,넘마싯걱먹었는데 이제야적네요;;저는근데 너무꾸덕해가지구 담엔 덜꾸덕하게 먹고싶어요 ㅜㅅㅜ,2021-02-20,45
1058,1058,5444,115,"최고 꾸덕한 요거트, 맛도 많이 시지 않아 거부감 없이 맛있게 먹었습니다~ 많은 그릭요거트 사먹어봤는데 정착해야할 거 같아요
아기 첫 요거트도 만드신다 하던데 구매해보고 싶어요",2021-02-20,50
1059,1059,5445,115,진짜.....중독돾어요ㅠㅠ,2021-02-20,50
1060,1060,5446,115,하....진짜...JMT....살짝 오버하면 크림치즈같기도하고..진짜 빵에 발라먹으면 리코타치즈같아요...인생 그릭요거트..,2021-02-19,50
1061,1061,5447,115,금방도착했고 요거트도 서비스로 보내주셨네요!~ 다 잘먹을게요,2021-02-18,50
1062,1062,5448,115,맛잇네요 잘먹겟습니다:),2021-02-17,35
1063,1063,5449,115,"고맙습니다 잘받았습니다
서비스에서 정성과마음이 느껴집니다
집사람 대장암이 다나은듯합니다^^",2021-02-17,50
1064,1064,5450,115,진짜 너어어어무 맛있어요!!!!! 꾸덕꾸덕 무거운 이 식감이 너어어무 좋아요!! 완전 맛있어요👍🏻👍🏻👍🏻👍🏻👍🏻,2021-02-17,50
1065,1065,5451,115,빠른 배송 감사합니다^^ 오랜만에 주문했는데요 여전히 너무 맛있어요👍👍 꾸덕하니 부드럽고 맛있어요😋👍👍,2021-02-17,50
1066,1066,5452,115,"대박대박이예영 중독됐어용..두번 아니 세번 시켜드세용
패밀리사이즈 생각보다 안커서 딱 좋네요. 잘먹겠습니다❤️",2021-02-17,50
1067,1067,5453,116,정기적으로 주문해야겠어요,2021-02-19,50
1068,1068,5454,116,"너무맛있어요 꾸덕꾸덕하고
첫맛은 신맛보다는 고소한맛이 계속나다가
먹다보면 신맛도조금나고 
시리얼이랑 땅콩가루좀넣어서
같이먹으니 너무맛잇어요ㅎㅎ 
",2021-02-18,50
1069,1069,5455,116,오늘 도착해서 먹어봤는데 꾸덕하니 맛있네요,2021-02-18,50
1070,1070,5456,116,아버님께서.맛좋다고하시네요.만족,2021-02-17,50
1071,1071,5457,116,오!맛있어요! 회사가져와서 나눠먹었는데 다들 맛있다며 10개도 주문하고 그랬어요ㅎㅎ 간편해서 더 조아요,2021-02-17,50
1072,1072,5458,116,처음 먹었을 때 생각 보다 신맛이 많이 나서 놀랐는 데 꿀이랑 그래놀랑 같이 먹으니깐 신맛도 중화되고 정말 맛있네요 ❣️,2021-02-16,50
1073,1073,5459,116,너무 맛있어요ㅠ 앞으로 계속 주문해서 먹을래요^^,2021-02-15,50
1074,1074,5460,116,,2021-02-15,50
1075,1075,5461,116,아몬드랑 같이 먹으니까 너무너무 맛있어요 ㅠㅠ 나중에 또 주문할게요! ,2021-02-15,50
1076,1076,5462,116,,2021-02-12,50
1077,1077,5463,117,색감이 환상이네요 사진과 실물이 같고 맛도 식감도 정말 좋아요 재주문 각이네요.,2021-02-20,50
1078,1078,5464,117,"딱딱하지 않고 너무 맛있어요~!
야채칩이라 건강에도 괜찮을 것 같고 몸에 덜 미안하네요~ 
다이어트하는데 군것질 생각날때 조금씩 집어 먹어야겠어요^^",2021-02-18,50
1079,1079,5465,117,맛있어요~ 깨져서온게 없어서 너무 좋구여 배송도 엄청빠르고 버섯이랑 연근이 진짜 맛있어요!!!!,2021-02-17,45
1080,1080,5466,117,오자마자 바로까서 먹었는데... 야채따위가 이렇게 맛있다뇨??! 저 당근 싫어하는데 이 당근칩은 넘 맛있네요!! ㅎㅎㄹ,2021-02-17,50
1081,1081,5467,117,맛있습니다,2021-02-17,50
1082,1082,5468,117,"분명 양이 적을 것 같아서 
젤 큰 용량 주문 했는데 
그럼에도 양이 작아서 ㅜㅜ 금방 먹을 것 같아요.",2021-02-17,20
1083,1083,5469,117,채소마다 단단함이랑 씹는 식감이 달라서 먹는 재미도 있고 채소의 은은한 단맛이 느껴지면서 정말 맛있어요! 과자 대체품으로 훌륭해네요 재구매의사 있습니다!,2021-02-17,50
1084,1084,5470,117,,2021-02-17,50
1085,1085,5471,117,세상맛있어요 야채 싫어해서 걱정이였는데 진짜 너무 맛있어요....,2021-02-16,50
1086,1086,5472,117,바싹하고 좋아요,2021-02-16,40
1087,1087,5473,118,"손이 가요 손이 가 
혈당관리해야하는디....
달지도 않고 살짝 쌉사름하고 절제가 힘드네요 
2+1 샀는데 벌써 두통째...",2021-02-20,50
1088,1088,5474,118,"간소하게 선물하기 좋아요 
맛도 괜찮아용",2021-02-20,50
1089,1089,5475,118,처음먹어보는데 정말 맛있어요 ㅜㅜㅜㅜ... 달짝지근 쫀뜩쫀득..... 감사합니다ㅏ,2021-02-20,50
1090,1090,5476,118,"중독적인 맛이에요! 
친구가 얘기하길래 무슨 맛인가하고 사먹어봤는데 
만족합니당
제가 기관지도 안좋은데 도라지가 기관지에도 좋다고 하니 앞으로 종종 찾을 것 같네요
잘 먹을게요!😄",2021-02-19,50
1091,1091,5477,118,"도라지정과 처음 먹어봅니다! 쓴맛은 거의 없고 대추향이 달달하니 좋고, 식감도 쫀득해서 맛있네요. 맛있게 오래 먹을것 같습니다^^",2021-02-19,50
1092,1092,5478,118,맛있어요,2021-02-19,50
1093,1093,5479,118,콩고물때문에 도저히 도라지 맛을 못 느끼겠어요  도라지정을 주문할땐 도라지의 씁쓸한 맛을 느끼고 싶었는데 그맛은 못 느끼겠네요 그게 아쉬워요♡♡ ,2021-02-19,30
1094,1094,5480,118,"잘 받았습니다~ 맛있어요^^
근데 포장을 제대로 해 주셨으면 좋겠네요.
박스에 신문지 한장이라 하나가 깨졌습니다ㅜㅜ",2021-02-19,40
1095,1095,5481,118,"도라지 정과 제가 자주 시켜서 할머니 할아버지 드렸는데 
이번에는 엄마 계정으로 구매를 했어요!!! 다른곳보다 이집정과를 좋아하셔서요~ 저는 이런거 안좋아하는데 요기꺼는 먹어요! 2+1해서 더 좋아요 ㅎㅎ.. 엄마는 생강청 있으면 시켜달라구 시켰고 식혜도 후기가 너무 좋아서 시켜봤어요~ 꽁꽁 얼어서 잘 도착했구요. 단호박 식혜 2개 시켰는데 일반식혜도 맛이 궁금해서 혹시 2+1중에 일반식혜로 하나 바꿔주실수있냐고 적었는데 감사하게 일반식혜로 주셨더라구요 ㅎㅎ 맛있게 잘먹고 나중에 또 시키러 오겠습니당~!~!~!~!",2021-02-19,50
1096,1096,5482,118,할머니한테 보내드렸는데 좋아하셔서 만족이에욥,2021-02-19,50
1097,1097,5483,119,예전에 먹던  맛보다 좀 밀가루같은 것이 더 들어 갔나..😂 예전 그 맛은 아니네요😭다진 양송이도 막 많이 들어 있고 그랬는데ㅠ그래도 맛있어요~😆💚신기하게 12개에서 3개만 녹아 왔어요ㅎ ,2021-02-19,40
1098,1098,5484,119,"양송이 스프 진짜 ㅜㅜ 넘나 맛있는 것 !!
할인 들어가길래 2 팩 쟁여놨는데 개인적으로는 해동 후 약불에 그대로 녹이는게 더 맛있었어요 :)
저는 크루통이 약간 기름진 거 같아서,
집에 있는 참크래커 넣어먹었는데 이건 이거대로 맛있네요 😀 원래 좀 싱겁게 먹어서 간도 딱이에요.
배송도 제가 갑자기 입원할 일이 있어서 자칫 폐기할 뻔 했는데, 친절히 잘 대처해주셔서 설 지나고 잘 받아서 먹었어요. 
진짜 간식으로도 괜찮고 빵이랑 함께면 식사로도 딱이에요 ! 자극적이지 않은 맛이라 더 맛있는 스프에요.",2021-02-19,50
1099,1099,5485,119,순하고 담백하니 맛있어요~빵과 잘 어우려요,2021-02-19,50
1100,1100,5486,119,재재재구매중인데  없으면 식구들이 아침을 안먹어서 연신구매중입니다 늘 번창하세요 스프가 쫀득한느낌입니다 맛나요,2021-02-19,50
1101,1101,5487,119,정말 맛있었어요... 크루통도 잘어울리고 부드러운 맛이랑 버섯이 정말 많아 좋았네요 간은 삼삼한데 따로 소금 치지 않고 먹어도 맛있었네요,2021-02-18,50
1102,1102,5488,119,"양송이크림스프는 우유를 첨가해서 먹으니 부드럽고 좋네요~
",2021-02-16,50
1103,1103,5489,119,,2021-02-14,40
1104,1104,5490,119,양송이크림스프가 아니라 단호박크림스프가왔어요..,2021-02-12,20
1105,1105,5491,119,굉장히 맛있어요ㅠㅠㅜ❤️❤️❤️,2021-02-09,50
1106,1106,5492,119,담백 고소해요~,2021-02-09,50
1107,1107,5493,120,"갑상선암 수술 후 
부드러운 채소를 많이 먹고 있는데,
보자 마자 너무너무 먹고 싶어서 구입했어요!

오늘 아침에 일어나자 마자 냉큼 먹으려구요~~
구성도 너무 좋고
만드신 땅콩 소스랑 라이스 페이퍼 추가 주문했어요😍

구성이 너무 신선하고 좋아서
자주자주 주문해 먹어야 겠어요!!!👍👍👍",2021-02-20,50
1108,1108,5494,120,"제 개인취향대로 
맛살과 어묵, 가는 쌀국수 추가해서 
너무 맛있게 먹었는데요..
다 먹고나서야 새우가 없었다는 걸 알았습니다ㅜㅜ
새우 안 넣어주셨어요, 작가님...어흑",2021-02-19,50
1109,1109,5495,120,"월남쌈 깨끗하게 정갈하게 왔네요 쌈 싸서 먹을려고 하니 벌써 입맛이 도네요
근데 포장을 뜯으니 다른것은 괜찮은데 라이스 페이퍼가 다 부수어져 왔네요 안부수어진게 한개도 없어요
쌈싸서  먹는데 너무 불편해요 차돌박이 구워 같이 먹으니 맛은 좋은데..싸먹는게 온전한게 없으니~다른분들 보낼땐 라이스 페이퍼 안깨지도록 위쪽에 올려 보내주셔야 할것 같아요  부탁합니다",2021-02-19,35
1110,1110,5496,120,대접받는 기분으로 너무 맛나게 먹었어요.. 특히 아들이 땅콩소스가 맛있다고 하네요,2021-02-19,50
1111,1111,5497,120,상 차릴 때 정말 간편하면서도 보기도 좋고 맛도 있네요 재구매 의사 만프로요~,2021-02-18,50
1112,1112,5498,120,"양이 엄청 많아요
편하고 배불리 저녁 해결했어요
후기에 라이스페이퍼 양이랑 소스에
대한 말이 많아서요
두고 물라구요 라이스페이퍼 슈퍼에서 사고 자주가는 가마치 통닭집 가서 스위트칠리 소스 500원 주고 사와서
같이 먹었는데 꿀맛이였어요
꼬기 좋아하는 전 다른 작가님한테 산 훈제 고기 데워서 같이 먹었는데
진짜 배불리 잘 먹었어요
20명한정판매 하셔야 될듯합니다
앞전 새우전 먹고 맛나서 믿고 주문했는데 역시 👍 대박입니다",2021-02-18,50
1113,1113,5499,120,"먹는 양이 보통이고 입맛 까다로운 남편과 먹으려고 주문했어요~
땅콩소스를 좋아해서 한개 추가했고, 새우 추가했고, 라이스페이퍼 10장 추가해서 총 20장 왔어요. 

너무너무 싱싱하고 맛있고 만족스러워요! 
배불리 월남쌈만 먹었는데..!! 

첨부한 사진은 배불리  다 먹고 내일 제가 점심으로 먹을 분량이에요~ 라이스페이퍼 5장이나 남았네요 ㅎㅎ 

친정엄마에게도 강추할거에요.",2021-02-18,50
1114,1114,5500,120,잘먹었어요 살짝 양이 작은가싶기도요,2021-02-18,45
1115,1115,5501,120,"잘 받았고 맛있게 먹었습니다.
편하게 즐겼어요.
",2021-02-17,50
1116,1116,5502,120,맛있어요! 다음에는 라이스페이퍼 추가해서 먹어야겠어용 ㅠㅠ,2021-02-14,50
1117,1117,5503,121,진짜 너무 맛있게 한잔 했어요~,2021-02-18,50
